get switch value,get base input,get arm input,get gripper input,publish base,publish arm,publish gripper,publish servo,,
3.81E-06,1.31E-05,2.81E-05,5.05E-05,0.000191212,0.000209808,0.018549681,4.05E-06,,
2.86E-06,1.17E-05,2.48E-05,4.79E-05,0.000178337,0.000147581,0.018389463,5.25E-06,,
3.58E-06,1.26E-05,2.46E-05,4.70E-05,0.000184536,0.00014329,0.012343407,5.48E-06,,
3.81E-06,1.29E-05,2.81E-05,5.05E-05,0.000183821,0.000190258,0.011489153,4.53E-06,,
3.81E-06,1.29E-05,2.79E-05,4.89E-05,0.000192404,0.000151634,0.014724255,6.68E-06,,
3.10E-06,1.19E-05,1.96E-05,4.15E-05,0.000175476,0.00013876,0.01401782,5.01E-06,,
3.81E-06,1.31E-05,2.72E-05,5.08E-05,0.000186443,0.000128746,0.013433695,6.44E-06,,
0.004000187,1.31E-05,2.88E-05,5.08E-05,0.000188828,0.000140905,0.014046907,5.01E-06,,
2.86E-06,1.14E-05,2.72E-05,5.27E-05,0.00019455,0.000219107,0.013432503,3.10E-06,,
2.86E-06,1.12E-05,2.12E-05,4.24E-05,0.000170946,0.000129938,0.012935877,4.05E-06,,
3.81E-06,1.19E-05,2.65E-05,4.91E-05,0.00027585,0.00015831,0.011850357,5.01E-06,,
3.58E-06,1.19E-05,2.86E-05,4.60E-05,0.000243664,0.000150204,0.014333487,6.44E-06,,
3.81E-06,1.26E-05,2.79E-05,5.05E-05,0.000193119,0.000151873,0.015082121,4.53E-06,,
2.86E-06,1.19E-05,2.65E-05,4.91E-05,0.000187635,0.000147104,0.017022371,5.25E-06,,
4.05E-06,1.26E-05,2.72E-05,4.98E-05,0.000191212,0.000150204,0.01433897,5.72E-06,,
3.34E-06,1.41E-05,8.08E-05,5.32E-05,0.000208616,0.00025034,0.014544249,4.29E-06,,
3.34E-06,1.29E-05,2.72E-05,5.20E-05,0.00019145,0.000153303,0.011754036,4.53E-06,,
2.86E-06,1.19E-05,2.57E-05,4.91E-05,0.000187874,0.000149488,0.014841557,4.29E-06,,
4.77E-06,1.26E-05,2.93E-05,5.22E-05,0.000211,0.000136137,0.016189814,5.48E-06,,
3.34E-06,1.34E-05,2.88E-05,4.70E-05,0.000731468,0.000370741,0.017440081,5.25E-06,,
2.86E-06,1.31E-05,2.72E-05,4.94E-05,0.000186205,0.000197172,0.017484903,4.53E-06,,
3.58E-06,1.26E-05,2.62E-05,4.86E-05,0.000174046,0.000123739,0.017975092,4.29E-06,,
4.05E-06,1.29E-05,2.74E-05,5.20E-05,0.000236273,0.000124931,0.012732506,5.48E-06,,
3.34E-06,1.17E-05,2.29E-05,4.65E-05,0.00017333,0.000128031,0.014998198,6.20E-06,,
4.53E-06,1.53E-05,3.12E-05,5.67E-05,0.000211477,0.000150204,0.017780781,5.48E-06,,
4.05E-06,1.26E-05,2.57E-05,4.82E-05,0.000188828,0.000144482,0.013925552,3.34E-06,,
3.81E-06,1.38E-05,2.67E-05,5.05E-05,0.000203371,0.000154257,0.015378714,3.58E-06,,
0.00193429,1.29E-05,2.81E-05,5.01E-05,0.000186682,0.000140905,0.015919685,5.01E-06,,
3.81E-06,1.65E-05,3.55E-05,5.84E-05,0.000216007,0.000157595,0.012746811,4.77E-06,,
3.34E-06,1.24E-05,2.55E-05,4.82E-05,0.000178337,0.000143528,0.01340723,4.53E-06,,
8.82E-06,2.48E-05,5.29E-05,0.000101566,0.000427246,0.000391006,0.013545513,1.00E-05,,
8.82E-06,2.34E-05,4.94E-05,9.08E-05,0.000403404,0.000353813,0.008920431,9.54E-06,,
8.34E-06,8.18E-05,6.29E-05,0.000103712,0.00129962,0.001594067,0.015061617,9.06E-06,,
6.91E-06,2.19E-05,5.20E-05,9.70E-05,0.000363111,0.000343084,0.014717817,7.87E-06,,
8.11E-06,2.34E-05,5.03E-05,9.54E-05,0.000509739,0.00036335,0.016842127,8.11E-06,,
8.34E-06,2.17E-05,0.000129461,9.56E-05,0.000365257,0.000463486,0.011991978,9.54E-06,,
7.87E-06,2.29E-05,5.36E-05,9.04E-05,0.000556946,0.001542568,0.01838088,9.06E-06,,
8.58E-06,2.60E-05,5.56E-05,9.73E-05,0.000507593,0.000563383,0.019354105,5.01E-06,,
3.34E-06,1.26E-05,2.81E-05,5.01E-05,0.000189781,0.000148535,0.014755964,4.05E-06,,
3.10E-06,1.26E-05,2.43E-05,4.74E-05,0.000182152,0.000145912,0.017276049,5.01E-06,,
4.05E-06,1.29E-05,2.84E-05,5.13E-05,0.000187874,0.0001266,0.011960268,5.72E-06,,
3.58E-06,1.12E-05,2.57E-05,4.51E-05,0.000175238,0.000123024,0.014871359,3.81E-06,,
3.81E-06,1.38E-05,2.77E-05,5.05E-05,0.000197172,0.000221252,0.014273643,4.05E-06,,
3.10E-06,1.19E-05,2.62E-05,4.96E-05,0.000187159,0.000149488,0.015679598,4.29E-06,,
4.05E-06,1.26E-05,2.69E-05,5.03E-05,0.000188351,0.000148773,0.014597178,5.48E-06,,
3.58E-06,1.36E-05,2.86E-05,4.86E-05,0.000210047,0.000179768,0.017421961,4.77E-06,,
3.34E-06,1.26E-05,2.91E-05,5.05E-05,0.000190496,0.000146627,0.018391132,4.29E-06,,
0.002711058,1.31E-05,2.65E-05,4.91E-05,0.000183821,0.000142336,0.01301527,4.53E-06,,
3.34E-06,1.34E-05,2.69E-05,4.96E-05,0.000184298,0.000145912,0.014309645,5.96E-06,,
3.58E-06,1.34E-05,2.79E-05,5.13E-05,0.000714064,0.000491858,0.01325798,4.53E-06,,
3.58E-06,1.31E-05,3.03E-05,5.25E-05,0.000204802,0.000155926,0.01160717,4.29E-06,,
3.81E-06,1.38E-05,3.05E-05,5.84E-05,0.000258446,0.001046181,0.012960196,4.53E-06,,
3.81E-06,1.19E-05,2.69E-05,4.74E-05,0.000181913,0.000131369,0.013568878,4.77E-06,,
3.34E-06,1.17E-05,1.98E-05,4.17E-05,0.000171185,0.000122786,0.011821747,5.01E-06,,
3.81E-06,1.31E-05,2.74E-05,5.22E-05,0.00018692,0.000141144,0.01115489,4.29E-06,,
3.81E-06,1.31E-05,2.72E-05,4.86E-05,0.000183821,0.000128269,0.014689445,2.38E-06,,
2.86E-06,1.24E-05,2.62E-05,4.53E-05,0.000164032,0.000134706,0.016824722,3.81E-06,,
6.25E-05,1.19E-05,9.20E-05,4.82E-05,0.000212431,0.000189781,0.011574268,5.96E-06,,
3.58E-06,1.41E-05,3.19E-05,4.94E-05,0.000201464,0.000174999,0.017547131,5.48E-06,,
3.81E-06,1.29E-05,2.79E-05,4.96E-05,0.000186205,0.000146627,0.016527414,4.05E-06,,
3.58E-06,1.34E-05,2.79E-05,5.01E-05,0.000198841,0.000153542,0.018281698,3.58E-06,,
3.58E-06,1.22E-05,2.03E-05,0.000103235,0.000184298,0.000148058,0.019651175,4.53E-06,,
3.34E-06,1.19E-05,2.74E-05,4.79E-05,0.00019145,0.000163078,0.01491189,5.25E-06,,
3.81E-06,1.22E-05,2.69E-05,4.96E-05,0.000205278,0.000144958,0.013039589,4.05E-06,,
3.34E-06,1.22E-05,2.65E-05,4.86E-05,0.000181437,0.00014925,0.019186497,2.38E-06,,
3.58E-06,1.26E-05,2.72E-05,4.39E-05,0.000180006,0.00014019,0.020999432,4.53E-06,,
4.05E-06,1.36E-05,3.00E-05,4.96E-05,0.000200748,0.00048995,0.026518822,5.72E-06,,
0.004570246,1.19E-05,2.79E-05,4.72E-05,0.000181675,0.000140905,0.018618584,5.25E-06,,
2.62E-06,1.22E-05,2.60E-05,4.91E-05,0.000174999,0.000125408,0.032785177,4.77E-06,,
2.86E-06,1.14E-05,2.48E-05,4.74E-05,0.000182152,0.000122309,0.025751591,4.53E-06,,
3.34E-06,1.14E-05,2.72E-05,4.94E-05,0.000179052,0.000121117,0.017149448,3.81E-06,,
3.10E-06,1.14E-05,2.15E-05,4.58E-05,0.000185251,0.000147104,0.018527031,5.01E-06,,
2.86E-06,1.50E-05,3.08E-05,5.29E-05,0.000276089,0.000149727,0.015554905,4.29E-06,,
3.81E-06,1.26E-05,2.79E-05,4.84E-05,0.000178099,0.000122309,0.01298666,4.29E-06,,
4.29E-06,1.22E-05,2.55E-05,4.91E-05,0.000179052,0.000124454,0.018542767,6.20E-06,,
3.10E-06,1.34E-05,2.57E-05,4.74E-05,0.000240803,0.000154018,0.017333269,3.81E-06,,
3.81E-06,1.17E-05,2.86E-05,4.89E-05,0.000194073,0.000145435,0.01624608,5.72E-06,,
3.58E-06,1.26E-05,2.81E-05,4.89E-05,0.000179052,0.000121832,0.014181137,4.29E-06,,
4.05E-06,1.34E-05,7.34E-05,5.58E-05,0.000206232,0.000154018,0.014261246,4.77E-06,,
4.29E-06,1.57E-05,3.39E-05,6.63E-05,0.000353813,0.00054431,0.020344973,5.01E-06,,
3.34E-06,1.60E-05,3.65E-05,6.18E-05,0.000238419,0.000235558,0.012334585,6.20E-06,,
4.05E-06,1.79E-05,3.70E-05,6.56E-05,0.000345945,0.000563145,0.013743401,6.20E-06,,
4.29E-06,1.67E-05,3.72E-05,6.70E-05,0.000420332,0.000272512,0.014325619,4.29E-06,,
4.05E-06,1.62E-05,3.50E-05,6.68E-05,0.000357389,0.000306368,0.016194582,5.48E-06,,
3.58E-06,1.45E-05,3.22E-05,5.10E-05,0.00020957,0.000181437,0.014546394,5.48E-06,,
4.53E-06,1.53E-05,3.39E-05,5.67E-05,0.000212908,0.000215769,0.063933611,7.15E-06,,
0.005600929,1.34E-05,3.05E-05,4.58E-05,0.000181198,0.000352859,0.01186204,4.77E-06,,
4.29E-06,1.65E-05,3.53E-05,6.77E-05,0.000277996,0.000216246,0.017060995,3.34E-06,,
3.34E-06,1.48E-05,3.19E-05,6.44E-05,0.000250578,0.000192165,0.016777277,5.01E-06,,
3.10E-06,1.17E-05,2.19E-05,4.70E-05,0.000230789,0.000292778,0.035927296,5.48E-06,,
2.62E-06,1.31E-05,7.84E-05,5.20E-05,0.000213146,0.000173092,0.011978626,5.01E-06,,
3.58E-06,1.22E-05,2.86E-05,4.86E-05,0.00019908,0.000253439,0.01547122,3.81E-06,,
2.86E-06,1.34E-05,2.65E-05,5.13E-05,0.000182629,0.000148535,0.016075611,4.29E-06,,
3.34E-06,1.26E-05,2.69E-05,4.96E-05,0.000182867,0.000179291,0.033126354,5.96E-06,,
3.10E-06,1.26E-05,2.93E-05,5.22E-05,0.001182795,0.000180483,0.019486189,4.29E-06,,
2.86E-06,1.19E-05,2.69E-05,5.03E-05,0.000185013,0.000148058,0.016902447,4.29E-06,,
3.58E-06,1.19E-05,2.60E-05,4.32E-05,0.000198126,0.000131369,0.024900436,4.77E-06,,
2.62E-06,1.26E-05,2.65E-05,4.89E-05,0.000269651,0.000198364,0.020704985,4.05E-06,,
2.86E-06,1.14E-05,2.72E-05,4.86E-05,0.000181913,0.000146151,0.0183599,4.29E-06,,
2.62E-06,1.31E-05,2.50E-05,4.86E-05,0.000186443,0.000145197,0.016316891,4.77E-06,,
3.58E-06,1.29E-05,2.77E-05,5.08E-05,0.000263453,0.000179052,0.011495829,5.72E-06,,
3.34E-06,1.41E-05,3.29E-05,5.15E-05,0.000233889,0.000219822,0.014187574,4.29E-06,,
2.62E-06,1.29E-05,2.72E-05,4.79E-05,0.000180244,0.000146389,0.045187473,5.72E-06,,
2.62E-06,1.31E-05,3.19E-05,5.51E-05,0.001652002,0.000989437,0.011440754,5.01E-06,,
3.34E-06,1.36E-05,2.65E-05,4.94E-05,0.000182629,0.00012517,0.01607728,4.53E-06,,
0.001930237,1.29E-05,2.74E-05,4.98E-05,0.000178576,0.000122786,0.01934576,4.29E-06,,
2.62E-06,1.24E-05,2.36E-05,4.72E-05,0.000173092,0.000123024,0.015150785,4.77E-06,,
3.58E-06,1.19E-05,2.72E-05,4.91E-05,0.000236988,0.000148773,0.013921261,5.72E-06,,
3.10E-06,1.38E-05,2.98E-05,5.20E-05,0.000189781,0.00014329,0.024551868,5.25E-06,,
3.10E-06,1.22E-05,2.62E-05,4.96E-05,0.000175953,0.000126123,0.018627405,4.53E-06,,
2.86E-06,1.24E-05,2.74E-05,5.05E-05,0.000181437,0.000124454,0.019639015,5.01E-06,,
3.34E-06,1.19E-05,2.15E-05,4.60E-05,0.000204086,0.000166178,0.025432825,5.48E-06,,
3.10E-06,1.31E-05,3.19E-05,5.36E-05,0.000282288,0.000170708,0.026444912,4.29E-06,,
2.86E-06,1.17E-05,2.55E-05,9.58E-05,0.000181437,0.000123501,0.027299881,7.15E-06,,
5.01E-06,1.67E-05,4.08E-05,7.63E-05,0.000386715,0.000254154,0.020127296,6.91E-06,,
5.96E-06,1.98E-05,4.05E-05,7.58E-05,0.000300407,0.000263453,0.018725395,5.96E-06,,
7.39E-06,1.96E-05,4.77E-05,8.11E-05,0.000374556,0.000328064,0.019937992,7.63E-06,,
5.96E-06,2.07E-05,4.34E-05,0.000166655,0.000333309,0.000304222,0.053881168,7.63E-06,,
5.25E-06,1.91E-05,4.29E-05,8.34E-05,0.000385284,0.00034833,0.01598835,7.15E-06,,
6.20E-06,1.93E-05,4.01E-05,0.000139713,0.000304699,0.000256062,0.013725996,7.39E-06,,
4.77E-06,1.62E-05,3.41E-05,5.70E-05,0.000339985,0.001105785,0.022217989,5.72E-06,,
4.05E-06,1.34E-05,2.96E-05,5.32E-05,0.000201941,0.000169039,0.020832539,5.01E-06,,
3.10E-06,1.22E-05,2.72E-05,5.10E-05,0.000189543,0.000148296,0.029663801,5.01E-06,,
3.10E-06,1.14E-05,2.48E-05,4.79E-05,0.000180006,0.000174522,0.022603989,5.72E-06,,
0.001952648,1.29E-05,2.77E-05,5.10E-05,0.000177383,0.000124454,0.025884628,4.29E-06,,
2.62E-06,1.07E-05,2.31E-05,4.65E-05,0.000195026,0.00012517,0.023268938,4.29E-06,,
3.10E-06,1.48E-05,2.96E-05,4.70E-05,0.000201702,0.000161886,0.02103734,5.96E-06,,
3.10E-06,1.36E-05,2.98E-05,5.32E-05,0.000187397,0.000127077,0.025406122,5.01E-06,,
2.62E-06,1.17E-05,2.62E-05,4.74E-05,0.000183821,0.00015974,0.023071766,3.58E-06,,
2.62E-06,9.25E-05,2.72E-05,4.91E-05,0.000185251,0.000145674,0.018026114,5.01E-06,,
3.81E-06,1.31E-05,2.93E-05,5.29E-05,0.000213146,0.000771761,0.017280579,5.72E-06,,
3.81E-06,1.26E-05,2.65E-05,4.98E-05,0.00023675,0.000154018,0.028691053,5.01E-06,,
2.86E-06,1.22E-05,2.67E-05,4.79E-05,0.000180483,0.000125408,0.030198574,4.77E-06,,
2.38E-06,1.29E-05,2.77E-05,5.53E-05,0.001095057,0.000199318,0.02722621,4.53E-06,,
2.62E-06,1.22E-05,2.67E-05,4.86E-05,0.000184774,0.000170231,0.023052216,4.29E-06,,
2.62E-06,1.10E-05,5.98E-05,4.79E-05,0.000174284,0.000125647,0.029476881,3.81E-06,,
2.62E-06,1.12E-05,2.41E-05,4.63E-05,0.000178337,0.000122547,0.016854525,3.81E-06,,
3.81E-06,1.36E-05,2.79E-05,9.39E-05,0.000206709,0.000141859,0.015117884,5.48E-06,,
3.58E-06,1.24E-05,2.79E-05,4.86E-05,0.000174284,0.000124216,0.018476009,5.48E-06,,
3.58E-06,1.43E-05,3.03E-05,5.70E-05,0.000208139,0.000128269,0.024596453,4.53E-06,,
2.62E-06,1.14E-05,2.26E-05,4.63E-05,0.000178099,0.000122309,0.022404432,5.72E-06,,
3.34E-06,1.38E-05,2.88E-05,4.46E-05,0.000216484,0.000174999,0.019387007,5.25E-06,,
2.86E-06,1.26E-05,2.84E-05,4.63E-05,0.000184298,0.000123739,0.021182775,5.25E-06,,
4.10E-05,1.36E-05,2.98E-05,5.25E-05,0.000195026,0.000126362,0.02505827,4.53E-06,,
0.001807451,1.24E-05,2.69E-05,5.01E-05,0.000176668,0.000123501,0.017006636,5.25E-06,,
3.34E-06,1.17E-05,2.91E-05,4.91E-05,0.00019455,0.000176907,0.024964809,5.01E-06,,
2.62E-06,1.29E-05,2.81E-05,5.72E-05,0.000227451,0.000166416,0.026547909,6.44E-06,,
2.86E-06,1.22E-05,7.22E-05,5.58E-05,0.000266314,0.000476837,0.018628597,4.29E-06,,
3.10E-06,1.36E-05,2.72E-05,5.15E-05,0.000190735,0.0001297,0.016757727,5.48E-06,,
3.10E-06,1.14E-05,1.86E-05,4.03E-05,0.000228882,0.000169516,0.01812005,5.48E-06,,
3.34E-06,1.34E-05,2.88E-05,5.20E-05,0.00020647,0.000173807,0.022684813,5.25E-06,,
2.62E-06,1.22E-05,2.72E-05,4.96E-05,0.000177145,0.000127077,0.024430275,5.25E-06,,
2.62E-06,1.26E-05,2.69E-05,4.91E-05,0.000225306,0.000126362,0.025468349,4.05E-06,,
3.10E-06,1.22E-05,2.38E-05,4.79E-05,0.000188828,0.000211954,0.032317877,4.05E-06,,
2.86E-06,1.19E-05,2.67E-05,4.91E-05,0.000183105,0.000145674,0.023348093,5.96E-06,,
3.81E-06,1.22E-05,2.65E-05,4.34E-05,0.000291109,0.000497341,0.034231663,5.72E-06,,
3.10E-06,1.22E-05,2.79E-05,4.79E-05,0.000205994,0.000195265,0.037695885,4.05E-06,,
2.62E-06,1.14E-05,2.62E-05,4.82E-05,0.000178337,0.00012064,0.033130884,4.77E-06,,
2.38E-06,1.14E-05,2.46E-05,4.77E-05,0.000186682,0.000150919,0.034482241,4.53E-06,,
2.62E-06,1.14E-05,2.46E-05,4.65E-05,0.000180244,0.000123978,0.037922859,5.25E-06,,
2.62E-06,1.22E-05,2.55E-05,4.82E-05,0.000221014,0.000124931,0.026165485,4.29E-06,,
3.34E-06,1.24E-05,2.69E-05,5.84E-05,0.001429081,0.000264406,0.023359537,4.05E-06,,
0.00248909,1.36E-05,2.98E-05,5.48E-05,0.000199318,0.000231981,0.038669348,6.44E-06,,
2.86E-06,1.38E-05,3.05E-05,6.20E-05,0.001134396,0.000182867,0.017323017,5.01E-06,,
1.50E-05,1.50E-05,3.84E-05,5.48E-05,0.000212431,0.00017643,0.014781952,5.01E-06,,
4.53E-06,1.84E-05,3.43E-05,6.48E-05,0.00115037,0.000175238,0.015122175,5.01E-06,,
3.34E-06,1.19E-05,7.39E-05,4.89E-05,0.000173807,0.000201702,0.020955801,4.29E-06,,
3.10E-06,1.19E-05,2.62E-05,4.84E-05,0.00018096,0.000147343,0.021953821,5.01E-06,,
3.81E-06,1.57E-05,3.39E-05,5.53E-05,0.000262022,0.000232935,0.012597322,5.25E-06,,
3.34E-06,1.24E-05,2.72E-05,5.13E-05,0.000177145,0.000121117,0.034804821,5.25E-06,,
2.86E-06,1.22E-05,2.74E-05,4.70E-05,0.000252247,0.000146389,0.030237913,5.25E-06,,
2.86E-06,1.19E-05,2.69E-05,5.03E-05,0.000183105,0.000128508,0.021181345,5.01E-06,,
3.10E-06,1.26E-05,2.72E-05,4.91E-05,0.000194073,0.000128746,0.014559269,5.01E-06,,
3.34E-06,1.24E-05,2.29E-05,4.74E-05,0.000176907,0.00012207,0.015871763,5.96E-06,,
3.34E-06,1.14E-05,1.86E-05,4.12E-05,0.000170708,0.000127077,0.032517195,4.29E-06,,
2.62E-06,1.22E-05,2.55E-05,4.77E-05,0.000185251,0.000148296,0.03716445,4.53E-06,,
2.86E-06,1.12E-05,2.48E-05,4.72E-05,0.000183105,0.000125647,0.043554544,4.53E-06,,
3.34E-06,1.24E-05,2.65E-05,4.82E-05,0.000178099,0.000120878,0.027331829,5.48E-06,,
2.86E-06,1.19E-05,2.69E-05,4.86E-05,0.000183105,0.000126362,0.013068199,5.72E-06,,
3.34E-06,1.12E-05,2.10E-05,4.34E-05,0.000170469,0.000124454,0.020521402,4.05E-06,,
0.00296092,1.36E-05,3.03E-05,5.13E-05,0.000202417,0.000373363,0.016406536,4.77E-06,,
3.10E-06,1.29E-05,3.10E-05,5.58E-05,0.000400066,0.000375509,0.018313169,3.81E-06,,
4.29E-06,1.41E-05,2.72E-05,5.25E-05,0.000205517,0.000148773,0.026050329,4.29E-06,,
2.86E-06,1.17E-05,2.38E-05,4.79E-05,0.000178814,0.000123501,0.013100147,5.25E-06,,
3.10E-06,1.41E-05,3.24E-05,4.91E-05,0.000210524,0.000179052,0.018147945,5.96E-06,,
3.34E-06,1.29E-05,2.77E-05,4.96E-05,0.000193834,0.000147104,0.025805712,4.29E-06,,
3.10E-06,1.19E-05,2.60E-05,5.01E-05,0.000190496,0.000148535,0.020082951,4.05E-06,,
2.86E-06,1.24E-05,2.34E-05,4.79E-05,0.000181675,0.000145674,0.027555227,4.53E-06,,
3.10E-06,1.14E-05,2.62E-05,4.72E-05,0.000189781,0.000153065,0.019953012,4.77E-06,,
3.34E-06,1.05E-05,2.53E-05,4.39E-05,0.0001688,0.000134468,0.02203083,5.25E-06,,
3.34E-06,1.29E-05,2.67E-05,5.17E-05,0.000191689,0.000192881,0.015544891,4.29E-06,,
4.29E-06,1.26E-05,2.84E-05,5.10E-05,0.000195503,0.000146151,0.025660992,3.81E-06,,
2.86E-06,1.22E-05,2.67E-05,5.08E-05,0.000190973,0.000145912,0.025512218,8.34E-06,,
6.44E-06,2.24E-05,5.46E-05,9.75E-05,0.001082897,0.000602007,0.021783829,1.05E-05,,
6.91E-06,2.26E-05,5.41E-05,0.000100136,0.000417948,0.000450611,0.019076824,8.82E-06,,
9.06E-06,2.36E-05,5.36E-05,9.66E-05,0.000413656,0.003023863,0.026194096,9.78E-06,,
6.68E-06,2.24E-05,5.44E-05,0.000101566,0.000568151,0.000377417,0.01600337,9.30E-06,,
8.11E-06,2.24E-05,4.82E-05,9.32E-05,0.000617743,0.001507998,0.01563859,1.00E-05,,
8.34E-06,2.43E-05,5.72E-05,9.87E-05,0.000591278,0.001886129,0.021748781,9.30E-06,,
7.63E-06,2.15E-05,5.05E-05,9.54E-05,0.000379324,0.00054574,0.026301861,8.58E-06,,
0.007045746,1.34E-05,2.84E-05,5.01E-05,0.000186205,0.000175714,0.023126841,5.96E-06,,
2.86E-06,1.41E-05,2.88E-05,5.67E-05,0.000285387,0.000727654,0.022408962,3.81E-06,,
3.10E-06,1.10E-05,2.48E-05,4.86E-05,0.000180244,0.000149012,0.011759281,4.05E-06,,
3.34E-06,1.07E-05,2.12E-05,4.58E-05,0.000267029,0.001343012,0.013641119,5.96E-06,,
4.29E-06,1.72E-05,3.74E-05,5.98E-05,0.000375271,0.000187874,0.017002106,4.53E-06,,
3.34E-06,1.34E-05,2.84E-05,5.13E-05,0.000190973,0.000125408,0.021377087,4.53E-06,,
2.86E-06,1.19E-05,2.41E-05,4.79E-05,0.00017333,0.000122309,0.021073341,2.86E-06,,
3.10E-06,1.22E-05,2.48E-05,4.60E-05,0.000236988,0.000283718,0.020925283,4.29E-06,,
4.89E-05,1.34E-05,2.88E-05,4.72E-05,0.000188351,0.000128508,0.022793531,4.29E-06,,
2.38E-06,1.29E-05,2.81E-05,5.08E-05,0.000190496,0.000146627,0.015166759,3.81E-06,,
2.86E-06,1.19E-05,2.55E-05,4.77E-05,0.00017786,0.000140667,0.033603907,3.58E-06,,
3.10E-06,1.14E-05,2.57E-05,4.67E-05,0.000173569,0.000125647,0.016093493,4.05E-06,,
3.34E-06,1.31E-05,2.31E-05,4.70E-05,0.000188351,0.000145912,0.015602112,5.01E-06,,
4.29E-06,1.43E-05,3.29E-05,5.72E-05,0.00030899,0.001293659,0.013586283,4.77E-06,,
4.05E-06,1.19E-05,2.65E-05,4.94E-05,0.00018096,0.000127316,0.024363518,4.77E-06,,
3.10E-06,1.24E-05,2.65E-05,4.89E-05,0.000172615,0.00012207,0.016498327,6.20E-06,,
3.34E-06,1.17E-05,2.43E-05,4.72E-05,0.000186682,0.000143528,0.021458864,5.48E-06,,
3.34E-06,1.10E-05,2.22E-05,4.63E-05,0.000229359,0.000153303,0.02207756,4.53E-06,,
3.58E-06,1.26E-05,2.72E-05,5.03E-05,0.000184774,0.000136137,0.028466463,5.25E-06,,
2.86E-06,1.19E-05,2.69E-05,4.94E-05,0.000189304,0.000146866,0.018913031,4.53E-06,,
0.002534628,1.41E-05,3.12E-05,5.56E-05,0.000292778,0.000301361,0.019572258,4.05E-06,,
2.86E-06,1.26E-05,2.67E-05,5.05E-05,0.000180006,0.000126839,0.016649723,4.29E-06,,
3.34E-06,1.36E-05,2.86E-05,5.05E-05,0.000207663,0.000178576,0.021189451,5.01E-06,,
2.86E-06,1.29E-05,2.77E-05,4.96E-05,0.000188828,0.000152349,0.026721001,4.77E-06,,
4.46E-05,1.22E-05,2.74E-05,5.03E-05,0.000258684,0.000171185,0.028110504,4.53E-06,,
3.10E-06,1.14E-05,2.74E-05,4.96E-05,0.000186682,0.000150204,0.028231859,5.48E-06,,
2.86E-06,1.31E-05,2.91E-05,5.46E-05,0.000291586,0.000178337,0.013654232,5.48E-06,,
3.58E-06,1.17E-05,2.22E-05,4.36E-05,0.000187635,0.000151396,0.01695776,5.48E-06,,
2.86E-06,1.26E-05,2.77E-05,5.32E-05,0.000270844,0.000471592,0.014955759,5.25E-06,,
2.86E-06,1.24E-05,2.74E-05,5.03E-05,0.000191212,0.000146151,0.014999151,2.86E-06,,
4.05E-06,1.50E-05,3.27E-05,6.03E-05,0.000851154,0.0002141,0.0130229,5.48E-06,,
3.10E-06,1.34E-05,2.81E-05,4.79E-05,0.000188589,0.000147343,0.018913031,5.25E-06,,
3.58E-06,1.50E-05,3.31E-05,5.25E-05,0.000237465,0.000194073,0.028660059,4.05E-06,,
2.86E-06,1.19E-05,2.62E-05,4.98E-05,0.000792503,0.000240088,0.017744303,4.77E-06,,
2.86E-06,1.22E-05,2.48E-05,4.86E-05,0.00017786,0.000143766,0.027119398,6.20E-06,,
3.10E-06,1.19E-05,2.69E-05,5.25E-05,0.000197411,0.000151396,0.017968178,5.25E-06,,
3.10E-06,1.19E-05,1.91E-05,4.10E-05,0.000173092,0.000135899,0.014992714,5.01E-06,,
3.81E-06,1.34E-05,2.72E-05,5.20E-05,0.000209332,0.000173807,0.017148256,5.25E-06,,
4.29E-06,1.17E-05,8.25E-05,5.05E-05,0.000194073,0.000148773,0.019104481,5.48E-06,,
3.58E-06,1.48E-05,2.91E-05,5.15E-05,0.000200272,0.000150681,0.022081137,4.77E-06,,
0.001909733,1.36E-05,2.81E-05,5.39E-05,0.000208855,0.00082159,0.013361931,4.53E-06,,
3.58E-06,1.10E-05,2.62E-05,4.43E-05,0.000234127,0.000240088,0.020059109,4.53E-06,,
2.38E-06,1.19E-05,2.69E-05,5.03E-05,0.000188828,0.000211,0.022235394,5.48E-06,,
2.38E-06,1.22E-05,2.81E-05,5.01E-05,0.000183582,0.000192642,0.015311718,4.29E-06,,
3.81E-06,1.24E-05,2.69E-05,4.91E-05,0.000180721,0.000129461,0.014795303,5.25E-06,,
3.58E-06,1.29E-05,2.77E-05,4.89E-05,0.000197411,0.00013876,0.017080069,5.25E-06,,
3.58E-06,1.26E-05,2.55E-05,4.96E-05,0.000181198,0.000123978,0.01608634,5.25E-06,,
2.86E-06,1.43E-05,2.74E-05,5.25E-05,0.000200987,0.000130892,0.017297506,3.34E-06,,
3.81E-06,1.22E-05,2.50E-05,4.84E-05,0.000243664,0.000210524,0.011300325,5.01E-06,,
3.10E-06,1.26E-05,2.26E-05,4.39E-05,0.000195265,0.000145674,0.015222311,4.77E-06,,
3.34E-06,1.31E-05,2.84E-05,4.84E-05,0.000190735,0.000176191,0.013115883,3.81E-06,,
4.05E-06,1.24E-05,2.67E-05,5.01E-05,0.000244617,0.00017643,0.015148878,3.34E-06,,
3.58E-06,1.29E-05,2.67E-05,4.91E-05,0.000188828,0.000143051,0.013402939,5.48E-06,,
3.10E-06,1.14E-05,2.05E-05,4.24E-05,0.00023675,0.000224352,0.020691395,5.01E-06,,
