t_yaw_enc,data_yaw_enc,t_yaw_mirte,data_yaw_mirte,t_shoulder_enc,data_shoulder_enc,t_shoulder_mirte,data_shoulder_mirte,t_elbow_enc,data_elbow_enc,t_elbow_mirte,data_elbow_mirte,t_wrist_enc,data_wrist_enc,t_wrist_mirte,data_wrist_mirte,t_gripper_enc,data_gripper_enc,t_gripper_mirte,data_gripper_mirte
39.84991813,-0.436042516,51.69501257,1.336224079,39.8837142,0.362640285,44.57650256,0.230034396,39.91691232,-0.547649975,49.79674554,-1.589994907,39.95068836,-0.76283884,47.81889582,-1.010894656,39.9843843,0.011052637,,
39.88224101,-0.447606921,51.717026,1.357168078,39.91765976,0.362640285,44.61553836,0.217468023,39.9503541,-0.547649975,49.82226968,-1.594183683,39.98370481,-0.851831436,47.83558941,-0.989950776,40.01476169,0.011052637,,
39.91731977,-0.458077759,51.73600912,1.386489511,39.94978523,0.362640285,44.63303423,0.209090441,39.98468471,-0.547649975,49.83822775,-1.598372579,40.018121,-0.954633236,47.85416293,-0.964818001,40.04812765,0.009518414,,
39.94894242,-0.469513445,51.75223494,1.415811062,39.98455262,0.364174747,44.65621424,0.188146487,40.01791048,-0.547649975,49.85991955,-1.589994907,40.05231237,-1.052832127,47.87361073,-0.943874061,40.08116031,0.011052637,,
39.98394203,-0.469513445,51.77384639,1.436755061,40.01703119,0.368777895,44.67389989,0.171391338,40.05207443,-0.547649975,49.8791945,-1.594183683,40.08179188,-1.137221813,47.8935039,-0.931307673,40.11552501,0.009518414,,
40.01537991,-0.480218221,51.79468918,1.449321389,40.05101776,0.364174747,44.69655561,0.150447384,40.08230281,-0.55071866,49.91902709,-1.589994907,40.1170373,-1.217008114,47.9193871,-0.918741345,40.14679551,0.009518414,,
40.05020046,-0.491267976,51.81590009,1.466076612,40.08095193,0.358037376,44.71591282,0.13369222,40.11686707,-0.552253122,49.93662453,-1.594183683,40.14831352,-1.290657043,47.93714857,-0.910363734,40.17889929,0.009518414,,
40.08202434,-0.501284094,51.95432663,1.461887836,40.1166687,0.347296858,44.73519921,0.108559482,40.14915729,-0.555321808,50.03429723,-1.589994907,40.17988873,-1.362771988,47.95656967,-0.897797346,40.21168447,0.009518414,,
40.11715078,-0.501284094,52.0332396,1.466076612,40.14741492,0.336556339,44.75346208,0.087615527,40.18017173,-0.555321808,50.10772896,-1.594183683,40.21259093,-1.43335247,47.97917318,-0.889419794,40.24511051,0.011052637,,
40.14893818,-0.510424568,53.1388073,1.470265388,40.18005466,0.324281597,44.77441907,0.058293998,40.21274662,-0.555321808,50.15439296,-1.585806131,40.24674845,-1.494726658,47.9959228,-0.881042182,40.27813673,0.009518414,,
40.17910457,-0.51692426,53.15596533,1.478642941,40.21284747,0.312006617,44.8000288,0.041538835,40.24688005,-0.555321808,50.1679728,-1.589994907,40.27920008,-1.553031921,48.01610589,-0.87266463,40.31097507,0.011052637,,
40.21190286,-0.522090729,53.19258833,1.482831717,40.24655104,0.298197412,44.81798792,0.020594886,40.27931595,-0.555321808,50.18719649,-1.594183683,40.31241298,-1.612871647,48.03529334,-0.860098243,40.34594393,0.011052637,,
40.24533248,-0.522090729,53.21541071,1.470265388,40.27873659,0.28592267,44.83388257,0.008028515,40.31163645,-0.555321808,50.27897906,-1.589994907,40.34562707,-1.675780296,48.05508137,-0.847531855,40.37939763,0.009518414,,
40.27895737,-0.526167017,53.23614907,1.461887836,40.31123066,0.278250837,44.8540771,-0.012915436,40.34523273,-0.555321808,50.29501772,-1.594183683,40.38012171,-1.731017113,48.07977939,-0.830776751,40.41070676,0.009518414,,
40.3113687,-0.52932662,53.25604415,1.436755061,40.34504747,0.275182152,44.87644029,-0.038048178,40.37971282,-0.555321808,50.33572698,-1.585806131,40.41124535,-1.778582096,48.09461355,-0.818210363,40.44377327,0.011052637,,
40.34483337,-0.531558707,53.27917838,1.419999838,40.37896109,0.27364769,44.89464235,-0.054803338,40.41091561,-0.555321808,50.35746026,-1.594183683,40.44493055,-1.827681612,48.11947727,-0.805643976,40.47580266,0.009518414,,
40.37813282,-0.53266372,53.29505897,1.399055958,40.41047621,0.270579004,44.91417527,-0.071558498,40.44504857,-0.555321808,50.4797008,-1.589994907,40.47724509,-1.878315341,48.13450217,-0.784700036,40.50913095,0.011052637,,
40.41106677,-0.53266372,53.31567645,1.382300735,40.44446898,0.270579004,44.96258092,-0.088313662,40.47776365,-0.555321808,50.49549341,-1.594183683,40.51018119,-1.919742931,48.1791501,-0.767944872,40.54322553,0.009518414,,
40.44468832,-0.532803703,53.33604693,1.357168078,40.47647858,0.272113466,44.98089647,-0.130201563,40.51000452,-0.555321808,50.51758671,-1.589994907,40.54271507,-1.918208588,48.19430923,-0.755378485,40.57880139,0.011052637,,
40.47601175,-0.524171002,53.35614181,1.340412855,40.50936103,0.276716375,44.99989128,-0.138579145,40.54312634,-0.622833366,50.53535175,-1.594183683,40.57845759,-1.918208588,48.2173903,-0.734434545,40.60775113,0.011052637,,
40.50951362,-0.516499169,53.37620878,1.319468856,40.5424726,0.308937931,45.01680112,-0.142767936,40.57751274,-0.68267333,50.55374813,-1.598372579,40.60885739,-1.919742931,48.23824954,-0.721868157,40.64093685,0.009518414,,
40.54289126,-0.516499169,53.39584756,1.306902528,40.57798743,0.335022116,45.02681661,-0.155334309,40.60897732,-0.736375685,50.5772264,-1.594183683,40.64223099,-1.918208588,48.2572403,-0.700924218,40.67443681,0.011052637,,
40.5777657,-0.502689965,53.41692305,1.2943362,40.60841966,0.351900005,45.03863263,-0.1595231,40.64210725,-0.782406445,50.73983812,-1.589994907,40.67505574,-1.919742931,48.27841449,-0.684169054,40.70709014,0.009518414,,
40.60864568,-0.48274339,53.43544888,1.281769753,40.64162588,0.365709209,45.0543313,-0.167900667,40.67464972,-0.819230909,50.78843331,-1.594183683,40.70825648,-1.919742931,48.29454851,-0.663225114,40.7399416,0.009518414,,
40.64187431,-0.461262353,53.45467758,1.2733922,40.67516541,0.373380804,45.07474184,-0.176278248,40.70836997,-0.849918003,50.89338946,-1.589994907,40.7412653,-1.919742931,48.31623554,-0.638092399,40.77439189,0.011052637,,
40.67479825,-0.461262353,53.47615576,1.260825872,40.70780158,0.373380804,45.15751171,-0.188844621,40.74114132,-0.882139559,50.92808723,-1.594183683,40.77406287,-1.918208588,48.3356936,-0.604582071,40.80693841,0.009518414,,
40.70802855,-0.442850239,53.4964056,1.248259425,40.74097633,0.373380804,45.17459297,-0.306130737,40.77386594,-0.922032709,50.93845868,-1.589994907,40.80795097,-1.918208588,48.55849409,-0.566882968,40.84281945,0.009518414,,
40.74016833,-0.427506573,53.5156188,1.239881873,40.77449083,0.385655785,45.18290639,-0.314508319,40.80831671,-0.975735064,50.97498822,-1.594183683,40.84346128,-1.918208588,48.56422544,-0.541750193,40.87647653,0.009518414,,
40.77420688,-0.407559998,53.54177785,1.223126769,40.807724,0.408671045,45.21800208,-0.318697125,40.84318614,-1.029437656,51.21788335,-1.598372579,40.87617397,-1.918208588,48.56423688,-0.499862283,40.90966558,0.011052637,,
40.80811501,-0.407559998,53.55737185,1.210560322,40.84369659,0.433220768,45.23788476,-0.327074707,40.87789702,-1.073933954,51.23863626,-1.594183683,40.91307974,-1.9105368,48.56424093,-0.470540762,40.94409132,0.011052637,,
40.84148049,-0.386078961,53.57306981,1.193805218,40.87727427,0.448564196,45.25063324,-0.348018646,40.91177607,-1.119964476,51.2746675,-1.589994907,40.94499373,-1.876780983,48.56424427,-0.420275271,40.9744997,0.011052637,,
40.87518907,-0.370735772,53.59268475,1.18123889,40.91118383,0.463907862,45.2582984,-0.356396228,40.94476557,-1.192079182,51.29523468,-1.594183683,40.97539377,-1.804666283,48.56424785,-0.386764973,41.00852752,0.009518414,,
40.91337824,-0.356926568,53.61621451,1.168672442,40.94447589,0.496129417,45.30239916,-0.360585034,40.97486496,-1.293346758,51.31339073,-1.598372579,41.0081327,-1.737154484,48.56425142,-0.357443422,41.04070592,0.009518414,,
40.94252944,-0.356926568,53.63484573,1.164483666,40.97517347,0.549831772,45.32022977,-0.373151392,41.00921702,-1.382339115,51.33509827,-1.589994907,41.04112339,-1.683452129,48.56425548,-0.34906584,41.06976223,0.009518414,,
40.97324467,-0.341582902,53.65390801,1.151917338,41.00772119,0.59432807,45.34065676,-0.381528974,41.04129934,-1.439110394,51.39406967,-1.594183683,41.07099986,-1.600596905,48.56425881,-0.340688258,41.10396218,0.011052637,,
41.0088892,-0.329308159,53.67424917,1.135162115,41.04144287,0.609671497,45.36097574,-0.410850495,41.07082796,-1.511225338,51.43759108,-1.589994907,41.10362673,-1.523879051,48.70867753,-0.198269397,41.13702345,0.011052637,,
41.04153967,-0.320101864,53.69446301,1.126784563,41.07018495,0.63422122,45.38079953,-0.435983241,41.10380888,-1.56339323,51.45290899,-1.594183683,41.13690019,-1.451764584,48.72836876,-0.14381513,41.16956568,0.009518414,,
41.06998849,-0.315498955,53.71518898,1.118407011,41.10340357,0.644961739,45.40622067,-0.465304792,41.13673234,-1.600217934,51.57464266,-1.589994907,41.17064738,-1.36430645,48.73493075,-0.089360856,41.20188832,0.009518414,,
41.10406041,-0.315498955,53.7339952,1.105840564,41.13644862,0.648030424,45.42780972,-0.494626313,41.17076111,-1.643179531,51.59276128,-1.594183683,41.2027607,-1.278382301,48.75703645,-0.034906585,41.23573232,0.009518414,,
41.13712525,-0.312430031,53.75660491,1.08908546,41.17021179,0.657236719,45.44911909,-0.532325447,41.20230293,-1.676935787,51.6180408,-1.598372579,41.23634768,-1.200130463,48.76744938,0.023736477,41.26832986,0.009518414,,
41.17042518,-0.309361107,53.77743626,1.06814146,41.20250154,0.664908314,45.46086216,-0.57002455,41.23621392,-1.704554195,51.63649893,-1.594183683,41.26894522,-1.106534481,48.77808261,0.07400196,41.30281043,0.009518414,,
41.20291686,-0.304758198,53.79446507,1.051386356,41.23549485,0.664908314,45.47937274,-0.616101205,41.26857233,-1.741378422,51.65383792,-1.589994907,41.30331349,-1.014473438,48.80040407,0.120078653,41.33463883,0.011052637,,
41.23593426,-0.304758198,53.8158133,1.038820028,41.26905894,0.671045923,45.49699378,-0.653800309,41.30319953,-1.778203125,51.69460464,-1.594183683,41.33506346,-0.927014828,48.82128716,0.15358898,41.36748767,0.009518414,,
41.26875544,-0.300155289,53.83358979,1.022064805,41.30257607,0.677183294,45.52525282,-0.674744308,41.33448792,-1.811958904,51.73583603,-1.589994907,41.36799169,-0.831884861,48.83674884,0.157777771,41.40239358,0.009518414,,
41.3029809,-0.290948994,53.8580153,1.009498477,41.33428669,0.68025198,45.54033446,-0.687310636,41.36786819,-1.857989426,51.77351975,-1.594183683,41.4020834,-0.758235931,48.85689926,0.161966547,41.43358827,0.011052637,,
41.3340044,-0.283277161,53.87375546,1.001120806,41.36769915,0.692526722,45.56185341,-0.674744308,41.40226841,-1.885607834,51.79486561,-1.589994907,41.43494487,-0.679983616,48.87723303,0.157777771,41.46723104,0.009518414,,
41.36689734,-0.283277161,53.89391947,0.992743254,41.40186667,0.694061184,45.5789032,-0.68312186,41.43482709,-1.917829151,51.81613541,-1.594183683,41.46805,-0.59099102,48.94075441,0.15358898,41.50003028,0.011052637,,
41.40249848,-0.272536881,53.91842294,0.988554478,41.43438578,0.698664331,45.59856844,-0.7040658,41.46777415,-1.962325687,51.83332372,-1.589994907,41.50206971,-0.50660181,48.96185184,0.136833817,41.53266096,0.011052637,,
41.43459392,-0.26639951,53.93328381,0.984365702,41.46708965,0.714007759,45.62623549,-0.716632187,41.50140333,-1.996081467,51.85595846,-1.598372579,41.53284121,-0.414540291,48.97454405,0.103323489,41.56580067,0.011052637,,
41.4667778,-0.261796124,53.95656776,0.963421762,41.50120306,0.72014513,45.64261079,-0.733387351,41.53312635,-2.031371708,51.87402439,-1.594183683,41.56617451,-0.320944786,49.01265764,0.07400196,41.59863567,0.011052637,,
41.50084543,-0.261796124,53.9759388,0.946666598,41.53242135,0.721679592,45.66244841,-0.750142515,41.56627464,-2.075867767,51.89394593,-1.589994907,41.60059142,-0.241158009,49.01806045,0.03630285,41.63073635,0.009518414,,
41.53296924,-0.258727677,53.99336386,0.929911435,41.56555128,0.732420111,45.6769886,-0.771086454,41.59984469,-2.108089561,51.92456746,-1.594183683,41.63177824,-0.147562504,49.03433871,0.002792527,41.66542006,0.009518414,,
41.56598186,-0.257193215,54.0178721,0.908967495,41.60043168,0.733954334,45.70864415,-0.77527523,41.63191128,-2.151051159,51.93479156,-1.589994907,41.66599131,-0.06010437,49.05517912,-0.026529005,41.69734573,0.011052637,,
41.59908223,-0.254124768,54.03677583,0.896401107,41.63134265,0.740091705,45.82372189,-0.771086454,41.66588569,-2.194013233,51.95499849,-1.594183683,41.69919372,0.038094521,49.07968235,-0.047472954,41.73025513,0.009518414,,
41.63155699,-0.254124768,54.05597019,0.879645944,41.66502118,0.746229315,45.90283489,-0.77527523,41.69930387,-2.243112679,52.11684775,-1.589994907,41.73113823,0.137827873,49.09527802,-0.080983274,41.76282239,0.009518414,,
41.66561556,-0.254124768,54.07735467,0.86289078,41.69902825,0.752366686,46.00012708,-0.792030394,41.73152804,-2.295280571,52.13138366,-1.594183683,41.76401138,0.228354454,49.11923361,-0.114493601,41.79768085,0.011052637,,
41.69757128,-0.254124768,54.09522462,0.84194684,41.73093748,0.756969833,46.0606401,-0.79621923,41.76366353,-2.338242645,52.15361261,-1.589994907,41.7978704,0.338828087,49.13505864,-0.14381513,41.82977986,0.009518414,,
41.7313292,-0.251055844,54.11920857,0.816814065,41.76344156,0.758504057,46.08055544,-0.792030394,41.79725075,-2.387342091,52.17556787,-1.594183683,41.83016753,0.437026978,49.15538812,-0.164759085,41.86241937,0.009518414,,
41.76383519,-0.251055844,54.1403439,0.800058901,41.79699492,0.756969833,46.09307909,-0.79621923,41.82923627,-2.425700779,52.19496202,-1.589994907,41.86350131,0.509141684,49.20503402,-0.189891815,41.89811134,0.011052637,,
41.79797292,-0.251055844,54.15411019,0.783303797,41.82948804,0.750832224,46.11392188,-0.808785558,41.86322188,-2.447181816,52.21593142,-1.594183683,41.89759994,0.602737427,49.2200892,-0.194080606,41.92849326,0.009518414,,
41.82997823,-0.252590306,54.17697382,0.766548634,41.86273885,0.743160629,46.12436032,-0.812974393,41.8977592,-2.476334686,52.43378472,-1.589994907,41.92864132,0.682523727,49.28263617,-0.198269397,41.96094275,0.011052637,,
41.86299062,-0.255658753,54.19706631,0.745604634,41.89642024,0.733954334,46.15311456,-0.817163169,41.92894173,-2.488609428,52.47537708,-1.594183683,41.96222472,0.730088711,49.29231739,-0.21083577,41.99431634,0.009518414,,
41.89738441,-0.257193215,54.21879196,0.724660695,41.92826509,0.717076445,46.16271663,-0.821351945,41.96207333,-2.49014389,52.53379869,-1.589994907,41.99549437,0.797600508,49.31638288,-0.223402143,42.02725983,0.011052637,,
41.92877793,-0.257193215,54.24433708,0.712094307,41.96141362,0.706335926,46.19476628,-0.825540721,41.99538732,-2.49014389,52.55483747,-1.594183683,42.02791309,0.85590601,49.33330679,-0.244346097,42.06051922,0.011052637,,
41.96115279,-0.260262139,54.25449061,0.691150367,41.99498463,0.684855127,46.2548511,-0.821351945,42.02750564,-2.49014389,52.57373309,-1.589994907,42.0611279,0.908074141,49.35632873,-0.286233991,42.09379029,0.011052637,,
41.99517941,-0.263330586,54.27446938,0.674395204,42.02781796,0.666442776,46.33706188,-0.838107109,42.06123161,-2.491678352,52.59533906,-1.594183683,42.0941608,0.961776495,49.37422943,-0.328121901,42.12654018,0.009518414,,
42.02765512,-0.264865048,54.29410768,0.65764004,42.06076264,0.655702257,46.35602474,-0.859051049,42.09356642,-2.493212814,52.65685344,-1.589994907,42.1272862,1.013944626,49.39331794,-0.386764973,42.15881777,0.011052637,,
42.06093931,-0.264865048,54.31884193,0.640884876,42.09330678,0.643427515,46.37545204,-0.896750152,42.12742305,-2.493212814,52.67947054,-1.594183683,42.15995049,1.053837776,49.41671658,-0.432841659,42.19491911,0.011052637,,
42.09394765,-0.26639951,54.33755088,0.603185773,42.12632513,0.632686996,46.39606833,-0.934449255,42.16006207,-2.494746799,52.89317656,-1.589994907,42.194695,1.078387499,49.43419647,-0.478918344,42.2247889,0.009518414,,
42.12670231,-0.26639951,54.35418367,0.590619445,42.15948439,0.626549625,46.41774225,-0.963770807,42.19434738,-2.499350185,52.95628476,-1.594183683,42.22596169,1.110609055,49.45520496,-0.504051089,42.25860786,0.011052637,,
42.15971208,-0.267933972,54.37445498,0.582241833,42.19529939,0.631152534,46.43358016,-0.984714746,42.22558379,-2.510090466,52.99349809,-1.589994907,42.2600286,1.159708261,49.4747932,-0.516617477,42.29104233,0.011052637,,
42.19508147,-0.26639951,54.39411879,0.569675446,42.22537208,0.63422122,46.45637321,-0.993092358,42.25990319,-2.520831223,53.06286597,-1.594183683,42.29230428,1.178120613,49.49338603,-0.524995029,42.32378888,0.011052637,,
42.22578168,-0.26639951,54.41765952,0.548731506,42.25972128,0.626549625,46.49968696,-0.997281134,42.29198432,-2.522365208,53.08115697,-1.581617355,42.32509899,1.18732667,49.51670074,-0.533372641,42.35674286,0.011052637,,
42.25881553,-0.264865048,54.43549132,0.527787566,42.29173708,0.629618311,46.5162673,-0.988903582,42.32448101,-2.52389967,53.09346485,-1.594183683,42.3583715,1.227220058,49.65130448,-0.558505356,42.39175439,0.011052637,,
42.29213738,-0.264865048,54.4547143,0.519410014,42.32408881,0.632686996,46.53648043,-0.98052597,42.35860682,-2.522365208,53.10807419,-1.589994907,42.39130688,1.247166634,49.65986943,-0.59620446,42.42402768,0.011052637,,
42.32423568,-0.263330586,54.4753027,0.515221179,42.35891676,0.614274645,46.557513,-0.976337194,42.39106607,-2.52389967,53.13909984,-1.594183683,42.42414284,1.307006359,49.6645515,-0.600393236,42.45657086,0.009518414,,
42.35808492,-0.263330586,54.49426746,0.511032403,42.39049935,0.605068588,46.57596779,-0.955393255,42.42385578,-2.522365208,53.21696496,-1.589994907,42.45762086,1.392930269,49.67096376,-0.604582071,42.4889791,0.009518414,,
42.39074826,-0.263330586,54.51969528,0.506843626,42.42317486,0.572847033,46.59443259,-0.959582031,42.45719719,-2.522365208,53.25556469,-1.594183683,42.49037004,1.435892344,49.67986441,-0.612959623,42.52258134,0.009518414,,
42.42335176,-0.264865048,54.5361259,0.498466045,42.45737886,0.525282049,46.6170969,-0.963770807,42.49048924,-2.526968594,53.29733443,-1.589994907,42.52296734,1.518747568,49.68725514,-0.633903563,42.55483723,0.011052637,,
42.4567771,-0.264865048,54.55678248,0.485899657,42.48978162,0.503801012,46.67290807,-0.967959583,42.52307296,-2.533105965,53.3187933,-1.598372579,42.55595732,1.610808849,49.69521117,-0.650658727,42.58877444,0.011052637,,
42.4899869,-0.264865048,54.57568026,0.477522075,42.52281094,0.459304714,46.75485253,-0.963770807,42.5555613,-2.52389967,53.33782697,-1.594183683,42.58859658,1.659908295,49.70190167,-0.659036338,42.62254882,0.009518414,,
42.52317333,-0.263330586,54.59605789,0.473333299,42.55511355,0.399464989,46.79402566,-0.959582031,42.58891201,-2.514693375,53.35641479,-1.589994907,42.62271953,1.676786184,49.73900032,-0.663225114,42.65475726,0.009518414,,
42.55529618,-0.263330586,54.61609221,0.460766912,42.58835745,0.3595716,46.81660795,-0.963770807,42.62237763,-2.510090466,53.39780807,-1.594183683,42.65536499,1.676786184,49.7583847,-0.675791502,42.68710732,0.009518414,,
42.58901763,-0.264865048,54.63501453,0.448200554,42.62214828,0.339625025,46.89441776,-0.967959583,42.65555477,-2.505487556,53.41723776,-1.589994907,42.68819189,1.675251722,49.77767372,-0.684169054,42.72252512,0.009518414,,
42.6228292,-0.264865048,54.65408468,0.435634196,42.65456843,0.328884506,47.00097013,-0.976337194,42.68832397,-2.482472057,53.43570566,-1.594183683,42.72176051,1.638427258,49.79606318,-0.692546666,42.75367928,0.009518414,,
42.65428329,-0.263330586,54.67847013,0.427256614,42.68775439,0.305869246,47.0389185,-0.98052597,42.72269559,-2.459457035,53.5183754,-1.589994907,42.75426364,1.567846775,49.82284832,-0.700924218,42.78606415,0.011052637,,
42.68796706,-0.263330586,54.69596338,0.418879032,42.72200203,0.299731874,47.11983562,-0.984714746,42.75415969,-2.434907074,53.54236364,-1.594183683,42.78719187,1.492663383,49.83960676,-0.717679381,42.82001686,0.009518414,,
42.72224259,-0.263330586,54.73227644,0.41050145,42.75343609,0.307403708,47.1399405,-0.98052597,42.78732467,-2.393479462,53.55811,-1.589994907,42.82115102,1.425151825,49.85936546,-0.726056993,42.85183001,0.009518414,,
42.75398755,-0.263330586,54.75683999,0.406312644,42.7866807,0.307403708,47.15385056,-0.984714746,42.82191849,-2.34744894,53.58019781,-1.577428579,42.85287523,1.368380547,49.879601,-0.738623321,42.88480997,0.009518414,,
42.78689575,-0.261796124,54.7764256,0.402123868,42.82140398,0.299731874,47.17657733,-0.98052597,42.85299373,-2.298349495,53.59471631,-1.594183683,42.88598919,1.316212654,49.90020418,-0.751189709,42.91789699,0.009518414,,
42.82023644,-0.260262139,54.83378625,0.406312644,42.85245514,0.287456894,47.25268102,-0.976337194,42.88611674,-2.24925005,53.73669386,-1.589994907,42.91860056,1.267113209,49.92388511,-0.755378485,42.95208669,0.011052637,,
42.85265899,-0.258727677,54.85207844,0.397935063,42.88549304,0.270579004,47.27704358,-0.98052597,42.91924548,-2.203219528,53.75628829,-1.594183683,42.95221305,1.225685596,49.93690491,-0.759567261,42.98472881,0.011052637,,
42.8857553,-0.258727677,54.91415215,0.389557481,42.91956687,0.2567698,47.31950879,-0.967959583,42.95188165,-2.157189007,53.77710819,-1.589994907,42.98533845,1.194998503,49.95506167,-0.767944872,43.01811171,0.011052637,,
42.91939402,-0.258727677,54.93302965,0.385368705,42.95163059,0.242960596,47.33391619,-0.951204419,42.98496556,-2.111158009,53.79481697,-1.594183683,43.017977,1.164311409,49.99533319,-0.78051126,43.05474973,0.009518414,,
42.9523294,-0.257193215,55.07292771,0.381179899,42.98543835,0.224548483,47.35674787,-0.959582031,43.0182097,-2.065127487,53.81880736,-1.598372579,43.05960369,1.121349335,50.08662748,-0.776322424,43.08705926,0.011052637,,
42.98513484,-0.255658753,55.07894635,0.376991123,43.01747632,0.206136131,47.37780666,-0.951204419,43.05840278,-2.019096966,53.83578992,-1.594183683,43.08962941,1.061509609,50.12160683,-0.78051126,43.12073851,0.009518414,,
43.01773334,-0.254124768,55.07895327,0.372802317,43.05794168,0.196930075,47.39555955,-0.934449255,43.08873487,-1.968463058,53.89364982,-1.589994907,43.12310815,1.001669645,50.13851476,-0.776322424,43.15758109,0.009518414,,
43.05578732,-0.254124768,55.11725926,0.368613541,43.09006453,0.192326927,47.44425654,-0.913505316,43.12236094,-1.91169178,53.91812372,-1.594183683,43.15719032,0.937226772,50.27936816,-0.78051126,43.18822074,0.011052637,,
43.08914399,-0.252590306,55.13119674,0.356047153,43.1213851,0.18772378,47.46419787,-0.863239825,43.16115499,-1.851852055,53.95694757,-1.589994907,43.19197512,0.862043381,50.29567814,-0.776322424,43.22441769,0.009518414,,
43.12183642,-0.252590306,55.15348244,0.335103214,43.15584612,0.183120871,47.47665262,-0.859051049,43.19077277,-1.792012329,53.99378633,-1.594183683,43.22632456,0.79299736,50.31879759,-0.772133648,43.24814606,0.011052637,,
43.15665603,-0.254124768,55.17675114,0.343480796,43.19020796,0.183120871,47.48963261,-0.838107109,43.22546434,-1.732172127,54.12031674,-1.589994907,43.24935508,0.711676598,50.33524275,-0.767944872,43.28207517,0.009518414,,
43.18906212,-0.254124768,55.19536233,0.335103214,43.22591448,0.178517723,47.50447011,-0.833918333,43.24906754,-1.66619503,54.13838911,-1.594183683,43.28166175,0.611943483,50.35994434,-0.759567261,43.31451201,0.011052637,,
43.22236109,-0.258727677,55.21736121,0.330914438,43.24924159,0.175449038,47.52332664,-0.821351945,43.28218412,-1.595614548,54.27689314,-1.589994907,43.3149817,0.513744593,50.37755585,-0.755378485,43.34708428,0.009518414,,
43.24835992,-0.257193215,55.23230433,0.31834805,43.28143144,0.175449038,47.53583121,-0.812974393,43.31510258,-1.52350008,54.29453039,-1.594183683,43.34818554,0.447767258,50.39353895,-0.742812157,43.38123584,0.009518414,,
43.2818954,-0.258727677,55.25505376,0.305781692,43.31521487,0.172380352,47.55879426,-0.808785558,43.34794784,-1.460591431,54.3538239,-1.589994907,43.38110518,0.372583866,50.41802764,-0.726056993,43.41336823,0.009518414,,
43.31475043,-0.258727677,55.27361155,0.293215305,43.34766531,0.160105371,47.57707024,-0.783652842,43.38134456,-1.405354614,54.37417841,-1.594183683,43.41414571,0.294332027,50.43546772,-0.721868157,43.44758368,0.011052637,,
43.34729099,-0.261796124,55.29691601,0.289026529,43.38054323,0.155502462,47.59740353,-0.762708902,43.41428137,-1.356255407,54.43704772,-1.589994907,43.44734764,0.234491825,50.45204186,-0.717679381,43.47917366,0.009518414,,
43.38085079,-0.257193215,55.31588674,0.276460141,43.41314054,0.155502462,47.61595678,-0.733387351,43.44697118,-1.313293333,54.45706534,-1.594183683,43.48061562,0.165445805,50.4826653,-0.705112994,43.51259589,0.009518414,,
43.41353989,-0.251055844,55.33427,0.272271365,43.44672918,0.152433777,47.6390245,-0.712443411,43.48041368,-1.26572835,54.49481559,-1.598372579,43.51297092,0.085659504,50.51732564,-0.700924218,43.54493999,0.009518414,,
43.44712234,-0.246452935,55.35359883,0.268082559,43.47964931,0.147830629,47.66025543,-0.678933084,43.51307201,-1.205888386,54.51929736,-1.594183683,43.54608941,0.010476112,50.57911992,-0.692546666,43.58121085,0.009518414,,
43.4794209,-0.246452935,55.37425137,0.255516201,43.51236629,0.138624573,47.6783123,-0.632856369,43.54620862,-1.147582884,54.53581643,-1.589994907,43.58081174,-0.063172817,50.66105056,-0.68835783,43.61226392,0.009518414,,
43.51277447,-0.244918473,55.39876771,0.247138619,43.54560685,0.129418278,47.69695926,-0.611912429,43.58047247,-1.07700264,54.57913685,-1.594183683,43.61212611,-0.147562504,50.67609668,-0.684169054,43.64520073,0.011052637,,
43.54584765,-0.244918473,55.4169867,0.238761038,43.58064508,0.109471703,47.71901321,-0.574213326,43.61236525,-0.986475582,54.63478851,-1.589994907,43.64608717,-0.208936691,50.75816798,-0.675791502,43.6781199,0.009518414,,
43.58005285,-0.244918473,55.43278861,0.234572247,43.61166739,0.080319071,47.73476076,-0.532325447,43.6462369,-0.906689281,54.65511537,-1.594183683,43.67798591,-0.273379803,50.79827452,-0.671602666,43.71091485,0.011052637,,
43.61188293,-0.244918473,55.45564127,0.222005874,43.64533663,0.051166201,47.75542641,-0.490437508,43.67779517,-0.820765371,54.67957568,-1.589994907,43.7106421,-0.336287975,52.73500133,-0.66741389,43.74586034,0.009518414,,
43.64545202,-0.243384011,55.47411299,0.209439516,43.6775136,0.020479107,47.77575064,-0.45692721,43.7110455,-0.748650665,54.69555259,-1.594183683,43.74560952,-0.354700565,52.79579449,-0.663225114,43.77636766,0.011052637,,
43.6793189,-0.244918473,55.49448895,0.201061934,43.71038342,-0.002536154,47.79660869,-0.431794465,43.74638867,-0.747116203,54.7561748,-1.589994907,43.77684808,-0.366975307,52.88014913,-0.66741389,43.8105514,0.009518414,,
43.71115327,-0.246452935,55.51327562,0.192684352,43.74543142,0.006669903,47.81711173,-0.402472913,43.77707958,-0.750184889,54.775985,-1.594183683,43.81065774,-0.370044231,52.91417527,-0.663225114,43.84388614,0.009518414,,
43.74616575,-0.246452935,55.53340149,0.18011798,43.77698445,0.01127305,47.85355568,-0.389906555,43.81019735,-0.759390945,54.8333838,-1.589994907,43.84372187,-0.319410324,52.95608163,-0.675791502,43.87608814,0.011052637,,
